GOV,Level of government,TAX,Revenue category,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NES,Total,1110_L02_LSO,Withholding tax,2016,2016,LSL,Loti,6,Millions,,,730.449,,
NES,Total,1110_L02_LSO,Withholding tax,2017,2017,LSL,Loti,6,Millions,,,774.453,,
NES,Total,1110_L02_LSO,Withholding tax,2018,2018,LSL,Loti,6,Millions,,,899.518,,
NES,Total,1110_L02_LSO,Withholding tax,2019,2019,LSL,Loti,6,Millions,,,846.551,,
NES,Total,1110_L02_LSO,Withholding tax,2020,2020,LSL,Loti,6,Millions,,,828.244,,
NES,Total,1110_L02_LSO,Withholding tax,2021,2021,LSL,Loti,6,Millions,,,862.375,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2004,2004,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2005,2005,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2006,2006,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2007,2007,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2008,2008,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2009,2009,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2010,2010,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2011,2011,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2012,2012,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2013,2013,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2014,2014,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2015,2015,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2016,2016,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2017,2017,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2018,2018,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2019,2019,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2020,2020,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1120,1120 On capital gains of individuals,2021,2021,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2004,2004,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2005,2005,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2006,2006,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2007,2007,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2008,2008,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2009,2009,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2010,2010,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2011,2011,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2012,2012,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2013,2013,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2014,2014,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2015,2015,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2016,2016,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2017,2017,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2018,2018,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2019,2019,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2020,2020,LSL,Loti,6,Millions,,,0,,
NES,Total,1120,1120 On capital gains of individuals,2021,2021,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2004,2004,LSL,Loti,6,Millions,,,218.805,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2005,2005,LSL,Loti,6,Millions,,,188.887,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2006,2006,LSL,Loti,6,Millions,,,201.248,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2007,2007,LSL,Loti,6,Millions,,,272.464,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2008,2008,LSL,Loti,6,Millions,,,383.27,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2009,2009,LSL,Loti,6,Millions,,,693.983,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2010,2010,LSL,Loti,6,Millions,,,471.865,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2011,2011,LSL,Loti,6,Millions,,,555.774,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2012,2012,LSL,Loti,6,Millions,,,453.121,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2013,2013,LSL,Loti,6,Millions,,,602.281,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2014,2014,LSL,Loti,6,Millions,,,884.006,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2015,2015,LSL,Loti,6,Millions,,,1133.104,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2016,2016,LSL,Loti,6,Millions,,,990.564,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2017,2017,LSL,Loti,6,Millions,,,790.777,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2018,2018,LSL,Loti,6,Millions,,,958.624,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2019,2019,LSL,Loti,6,Millions,,,883.948,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2020,2020,LSL,Loti,6,Millions,,,861.664,,
FED,Federal or Central government,1200,"1200 Taxes on income, profits and capital gains of corporates",2021,2021,LSL,Loti,6,Millions,,,885.264,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2004,2004,LSL,Loti,6,Millions,,,218.805,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2005,2005,LSL,Loti,6,Millions,,,188.887,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2006,2006,LSL,Loti,6,Millions,,,201.248,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2007,2007,LSL,Loti,6,Millions,,,272.464,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2008,2008,LSL,Loti,6,Millions,,,383.27,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2009,2009,LSL,Loti,6,Millions,,,693.983,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2010,2010,LSL,Loti,6,Millions,,,471.865,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2011,2011,LSL,Loti,6,Millions,,,555.774,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2012,2012,LSL,Loti,6,Millions,,,453.121,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2013,2013,LSL,Loti,6,Millions,,,602.281,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2014,2014,LSL,Loti,6,Millions,,,884.006,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2015,2015,LSL,Loti,6,Millions,,,1133.104,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2016,2016,LSL,Loti,6,Millions,,,990.564,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2017,2017,LSL,Loti,6,Millions,,,790.777,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2018,2018,LSL,Loti,6,Millions,,,958.624,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2019,2019,LSL,Loti,6,Millions,,,883.948,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2020,2020,LSL,Loti,6,Millions,,,861.664,,
NES,Total,1200,"1200 Taxes on income, profits and capital gains of corporates",2021,2021,LSL,Loti,6,Millions,,,885.264,,
FED,Federal or Central government,1210,1210 On profits of corporates,2004,2004,LSL,Loti,6,Millions,,,218.805,,
FED,Federal or Central government,1210,1210 On profits of corporates,2005,2005,LSL,Loti,6,Millions,,,188.887,,
FED,Federal or Central government,1210,1210 On profits of corporates,2006,2006,LSL,Loti,6,Millions,,,201.248,,
FED,Federal or Central government,1210,1210 On profits of corporates,2007,2007,LSL,Loti,6,Millions,,,272.464,,
FED,Federal or Central government,1210,1210 On profits of corporates,2008,2008,LSL,Loti,6,Millions,,,383.27,,
FED,Federal or Central government,1210,1210 On profits of corporates,2009,2009,LSL,Loti,6,Millions,,,693.983,,
FED,Federal or Central government,1210,1210 On profits of corporates,2010,2010,LSL,Loti,6,Millions,,,471.865,,
FED,Federal or Central government,1210,1210 On profits of corporates,2011,2011,LSL,Loti,6,Millions,,,555.774,,
FED,Federal or Central government,1210,1210 On profits of corporates,2012,2012,LSL,Loti,6,Millions,,,453.121,,
FED,Federal or Central government,1210,1210 On profits of corporates,2013,2013,LSL,Loti,6,Millions,,,602.281,,
FED,Federal or Central government,1210,1210 On profits of corporates,2014,2014,LSL,Loti,6,Millions,,,884.006,,
FED,Federal or Central government,1210,1210 On profits of corporates,2015,2015,LSL,Loti,6,Millions,,,1133.104,,
FED,Federal or Central government,1210,1210 On profits of corporates,2016,2016,LSL,Loti,6,Millions,,,990.564,,
FED,Federal or Central government,1210,1210 On profits of corporates,2017,2017,LSL,Loti,6,Millions,,,790.777,,
FED,Federal or Central government,1210,1210 On profits of corporates,2018,2018,LSL,Loti,6,Millions,,,958.624,,
FED,Federal or Central government,1210,1210 On profits of corporates,2019,2019,LSL,Loti,6,Millions,,,883.948,,
FED,Federal or Central government,1210,1210 On profits of corporates,2020,2020,LSL,Loti,6,Millions,,,861.664,,
FED,Federal or Central government,1210,1210 On profits of corporates,2021,2021,LSL,Loti,6,Millions,,,885.264,,
NES,Total,1210,1210 On profits of corporates,2004,2004,LSL,Loti,6,Millions,,,218.805,,
NES,Total,1210,1210 On profits of corporates,2005,2005,LSL,Loti,6,Millions,,,188.887,,
NES,Total,1210,1210 On profits of corporates,2006,2006,LSL,Loti,6,Millions,,,201.248,,
NES,Total,1210,1210 On profits of corporates,2007,2007,LSL,Loti,6,Millions,,,272.464,,
NES,Total,1210,1210 On profits of corporates,2008,2008,LSL,Loti,6,Millions,,,383.27,,
NES,Total,1210,1210 On profits of corporates,2009,2009,LSL,Loti,6,Millions,,,693.983,,
NES,Total,1210,1210 On profits of corporates,2010,2010,LSL,Loti,6,Millions,,,471.865,,
NES,Total,1210,1210 On profits of corporates,2011,2011,LSL,Loti,6,Millions,,,555.774,,
NES,Total,1210,1210 On profits of corporates,2012,2012,LSL,Loti,6,Millions,,,453.121,,
NES,Total,1210,1210 On profits of corporates,2013,2013,LSL,Loti,6,Millions,,,602.281,,
NES,Total,1210,1210 On profits of corporates,2014,2014,LSL,Loti,6,Millions,,,884.006,,
NES,Total,1210,1210 On profits of corporates,2015,2015,LSL,Loti,6,Millions,,,1133.104,,
NES,Total,1210,1210 On profits of corporates,2016,2016,LSL,Loti,6,Millions,,,990.564,,
NES,Total,1210,1210 On profits of corporates,2017,2017,LSL,Loti,6,Millions,,,790.777,,
NES,Total,1210,1210 On profits of corporates,2018,2018,LSL,Loti,6,Millions,,,958.624,,
NES,Total,1210,1210 On profits of corporates,2019,2019,LSL,Loti,6,Millions,,,883.948,,
NES,Total,1210,1210 On profits of corporates,2020,2020,LSL,Loti,6,Millions,,,861.664,,
NES,Total,1210,1210 On profits of corporates,2021,2021,LSL,Loti,6,Millions,,,885.264,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2004,2004,LSL,Loti,6,Millions,,,218.805,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2005,2005,LSL,Loti,6,Millions,,,188.887,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2006,2006,LSL,Loti,6,Millions,,,201.248,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2007,2007,LSL,Loti,6,Millions,,,272.464,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2008,2008,LSL,Loti,6,Millions,,,383.27,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2009,2009,LSL,Loti,6,Millions,,,693.983,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2010,2010,LSL,Loti,6,Millions,,,471.865,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2011,2011,LSL,Loti,6,Millions,,,555.774,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2012,2012,LSL,Loti,6,Millions,,,453.121,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2013,2013,LSL,Loti,6,Millions,,,595.386,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2014,2014,LSL,Loti,6,Millions,,,877.085,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2015,2015,LSL,Loti,6,Millions,,,1125.516,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2016,2016,LSL,Loti,6,Millions,,,982.818,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2017,2017,LSL,Loti,6,Millions,,,783.81,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2018,2018,LSL,Loti,6,Millions,,,954.868,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2019,2019,LSL,Loti,6,Millions,,,876.818,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2020,2020,LSL,Loti,6,Millions,,,858.206,,
FED,Federal or Central government,1210_L01_LSO,Corporate income tax,2021,2021,LSL,Loti,6,Millions,,,881.489,,
NES,Total,1210_L01_LSO,Corporate income tax,2004,2004,LSL,Loti,6,Millions,,,218.805,,
NES,Total,1210_L01_LSO,Corporate income tax,2005,2005,LSL,Loti,6,Millions,,,188.887,,
NES,Total,1210_L01_LSO,Corporate income tax,2006,2006,LSL,Loti,6,Millions,,,201.248,,
NES,Total,1210_L01_LSO,Corporate income tax,2007,2007,LSL,Loti,6,Millions,,,272.464,,
NES,Total,1210_L01_LSO,Corporate income tax,2008,2008,LSL,Loti,6,Millions,,,383.27,,
NES,Total,1210_L01_LSO,Corporate income tax,2009,2009,LSL,Loti,6,Millions,,,693.983,,
NES,Total,1210_L01_LSO,Corporate income tax,2010,2010,LSL,Loti,6,Millions,,,471.865,,
NES,Total,1210_L01_LSO,Corporate income tax,2011,2011,LSL,Loti,6,Millions,,,555.774,,
NES,Total,1210_L01_LSO,Corporate income tax,2012,2012,LSL,Loti,6,Millions,,,453.121,,
NES,Total,1210_L01_LSO,Corporate income tax,2013,2013,LSL,Loti,6,Millions,,,595.386,,
NES,Total,1210_L01_LSO,Corporate income tax,2014,2014,LSL,Loti,6,Millions,,,877.085,,
NES,Total,1210_L01_LSO,Corporate income tax,2015,2015,LSL,Loti,6,Millions,,,1125.516,,
NES,Total,1210_L01_LSO,Corporate income tax,2016,2016,LSL,Loti,6,Millions,,,982.818,,
NES,Total,1210_L01_LSO,Corporate income tax,2017,2017,LSL,Loti,6,Millions,,,783.81,,
NES,Total,1210_L01_LSO,Corporate income tax,2018,2018,LSL,Loti,6,Millions,,,954.868,,
NES,Total,1210_L01_LSO,Corporate income tax,2019,2019,LSL,Loti,6,Millions,,,876.818,,
NES,Total,1210_L01_LSO,Corporate income tax,2020,2020,LSL,Loti,6,Millions,,,858.206,,
NES,Total,1210_L01_LSO,Corporate income tax,2021,2021,LSL,Loti,6,Millions,,,881.489,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2004,2004,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2005,2005,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2006,2006,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2007,2007,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2008,2008,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2009,2009,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2010,2010,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2011,2011,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2012,2012,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2013,2013,LSL,Loti,6,Millions,,,6.895,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2014,2014,LSL,Loti,6,Millions,,,6.921,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2015,2015,LSL,Loti,6,Millions,,,7.588,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2016,2016,LSL,Loti,6,Millions,,,7.746,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2017,2017,LSL,Loti,6,Millions,,,6.967,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2018,2018,LSL,Loti,6,Millions,,,3.756,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2019,2019,LSL,Loti,6,Millions,,,7.13,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2020,2020,LSL,Loti,6,Millions,,,3.459,,
FED,Federal or Central government,1210_L02_LSO,Gambling levy,2021,2021,LSL,Loti,6,Millions,,,3.775,,
NES,Total,1210_L02_LSO,Gambling levy,2004,2004,LSL,Loti,6,Millions,,,0,,
NES,Total,1210_L02_LSO,Gambling levy,2005,2005,LSL,Loti,6,Millions,,,0,,
NES,Total,1210_L02_LSO,Gambling levy,2006,2006,LSL,Loti,6,Millions,,,0,,
NES,Total,1210_L02_LSO,Gambling levy,2007,2007,LSL,Loti,6,Millions,,,0,,
